연도,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA,XBH,GO,AO,GO/AO,GW_RBI,BB/K,P/PA,ISOP,XR,GPA
2005.0,조원우,한화,0.302,95.0,392.0,351.0,43.0,106.0,17.0,1.0,6.0,143.0,42.0,3.0,3.0,31.0,0.0,4.0,50.0,5.0,0.407,0.362,0.769,30.0,0.31,0.25,38,124,126,0.98,0,0.67,3.83,0.12,71.6,0.275
2005.0,장성호,KIA,0.3,123.0,533.0,464.0,70.0,139.0,23.0,1.0,16.0,212.0,74.0,1.0,4.0,61.0,10.0,3.0,48.0,12.0,0.457,0.382,0.839,37.0,0.298,0.75,21,160,123,1.3,0,0.98,3.81,0.074,79.6,0.261
2005.0,박한이,삼성,0.295,123.0,551.0,471.0,62.0,139.0,21.0,0.0,9.0,187.0,59.0,12.0,4.0,55.0,2.0,9.0,51.0,15.0,0.397,0.377,0.774,41.0,0.303,1.0,46,146,81,1.8,0,0.69,4.02,0.193,77.9,0.291
2005.0,김한수,삼성,0.293,114.0,465.0,406.0,55.0,119.0,18.0,0.0,15.0,182.0,73.0,3.0,3.0,35.0,3.0,18.0,68.0,9.0,0.448,0.372,0.82,30.0,0.292,0.0,29,95,107,0.89,0,0.89,3.63,0.142,62.5,0.281
2005.0,안경현,두산,0.293,105.0,415.0,355.0,54.0,104.0,19.0,0.0,4.0,135.0,62.0,4.0,3.0,44.0,1.0,9.0,39.0,10.0,0.38,0.382,0.762,25.0,0.346,0.0,39,128,114,1.12,0,1.03,4.14,0.181,78.9,0.298
2005.0,서튼,현대,0.292,119.0,521.0,424.0,76.0,124.0,18.0,2.0,35.0,251.0,102.0,0.0,7.0,86.0,8.0,4.0,101.0,3.0,0.592,0.411,1.003,33.0,0.298,1.0,35,112,136,0.82,0,0.72,3.86,0.159,71.4,0.276
2005.0,이진영,SK,0.291,122.0,523.0,453.0,76.0,132.0,19.0,1.0,20.0,213.0,74.0,8.0,4.0,55.0,3.0,3.0,60.0,7.0,0.47,0.369,0.839,40.0,0.238,0.0,24,133,123,1.08,0,0.81,3.95,0.089,57.5,0.253
2005.0,진갑용,삼성,0.288,110.0,406.0,347.0,34.0,100.0,17.0,0.0,6.0,135.0,41.0,11.0,4.0,36.0,1.0,8.0,47.0,8.0,0.389,0.365,0.754,26.0,0.245,0.0,28,101,120,0.84,0,0.83,4.03,0.098,63.7,0.267
2005.0,정수근,롯데,0.286,109.0,431.0,370.0,63.0,106.0,21.0,2.0,0.0,131.0,29.0,6.0,2.0,49.0,1.0,4.0,53.0,3.0,0.354,0.374,0.728,31.0,0.313,0.333,47,80,142,0.56,0,1.46,4.38,0.25,83.2,0.317
2005.0,장원진,두산,0.286,123.0,478.0,423.0,58.0,121.0,16.0,0.0,3.0,146.0,42.0,2.0,2.0,42.0,1.0,9.0,53.0,5.0,0.345,0.361,0.706,32.0,0.279,0.0,33,185,133,1.39,0,0.85,3.94,0.095,69.8,0.252
2005.0,정경배,SK,0.286,126.0,502.0,427.0,49.0,122.0,16.0,1.0,11.0,173.0,63.0,14.0,7.0,44.0,1.0,10.0,75.0,7.0,0.405,0.361,0.766,30.0,0.289,1.0,27,126,131,0.96,0,0.82,3.55,0.112,66.8,0.266
2005.0,펠로우,롯데,0.284,109.0,443.0,398.0,56.0,113.0,15.0,1.0,23.0,199.0,69.0,0.0,4.0,30.0,2.0,11.0,84.0,6.0,0.5,0.348,0.848,32.0,0.288,0.0,54,126,163,0.77,0,0.92,3.94,0.233,92.1,0.294
2005.0,박용택,LG,0.28,126.0,523.0,472.0,90.0,132.0,25.0,1.0,15.0,204.0,71.0,0.0,3.0,43.0,3.0,5.0,98.0,9.0,0.432,0.344,0.776,35.0,0.353,0.333,31,121,159,0.76,0,1.23,3.54,0.116,66.1,0.266
2005.0,김민재,SK,0.277,125.0,508.0,440.0,58.0,122.0,19.0,0.0,2.0,147.0,37.0,16.0,4.0,39.0,0.0,9.0,48.0,14.0,0.334,0.346,0.68,31.0,0.256,0.0,44,120,150,0.8,0,0.67,3.65,0.21,70.1,0.277
2005.0,손시헌,두산,0.276,126.0,480.0,416.0,59.0,115.0,18.0,5.0,4.0,155.0,60.0,6.0,6.0,48.0,0.0,4.0,59.0,7.0,0.373,0.352,0.725,27.0,0.299,0.0,25,115,139,0.83,0,0.51,3.9,0.089,54.5,0.241
2005.0,심정수,삼성,0.275,124.0,528.0,433.0,77.0,119.0,14.0,0.0,28.0,217.0,87.0,0.0,2.0,89.0,4.0,4.0,116.0,12.0,0.501,0.402,0.903,38.0,0.263,1.0,22,135,99,1.36,0,0.86,3.89,0.078,53.8,0.251
2005.0,조동찬,삼성,0.274,122.0,447.0,387.0,55.0,106.0,16.0,0.0,16.0,170.0,63.0,3.0,3.0,39.0,0.0,15.0,84.0,9.0,0.439,0.36,0.799,26.0,0.293,0.5,25,174,122,1.43,0,0.56,3.87,0.076,59.8,0.236
2005.0,정수성,현대,0.273,118.0,429.0,366.0,53.0,100.0,14.0,5.0,0.0,124.0,19.0,19.0,3.0,21.0,0.0,20.0,76.0,9.0,0.339,0.344,0.683,30.0,0.214,0.0,47,149,139,1.07,0,0.38,3.78,0.161,65.9,0.259
2005.0,이범호,한화,0.273,126.0,513.0,444.0,69.0,121.0,27.0,1.0,26.0,228.0,68.0,1.0,6.0,53.0,0.0,9.0,94.0,8.0,0.514,0.357,0.871,34.0,0.248,0.0,31,142,144,0.99,0,0.9,3.83,0.1,59.9,0.249
2005.0,홍성흔,두산,0.272,115.0,433.0,394.0,41.0,107.0,17.0,0.0,11.0,157.0,74.0,4.0,3.0,29.0,0.0,3.0,57.0,17.0,0.398,0.324,0.722,31.0,0.29,0.0,43,129,101,1.28,0,0.5,3.79,0.179,74.3,0.273
2005.0,이호준,SK,0.271,105.0,411.0,354.0,59.0,96.0,16.0,1.0,21.0,177.0,65.0,0.0,2.0,45.0,2.0,10.0,68.0,10.0,0.5,0.367,0.867,26.0,0.26,0.0,31,144,138,1.04,0,0.57,3.92,0.106,65.8,0.243
2005.0,송지만,현대,0.271,123.0,510.0,436.0,70.0,118.0,22.0,0.0,24.0,212.0,74.0,4.0,3.0,43.0,0.0,24.0,101.0,9.0,0.486,0.366,0.852,30.0,0.202,0.286,29,112,112,1.0,0,0.5,3.63,0.116,45.9,0.238
2006.0,이대호,롯데,0.336,122.0,499.0,443.0,71.0,149.0,26.0,0.0,26.0,253.0,88.0,0.0,1.0,39.0,5.0,16.0,55.0,11.0,0.571,0.409,0.98,44.0,0.389,1.0,31,87,131,0.66,0,0.6,3.67,0.155,54.2,0.259
2006.0,이택근,현대,0.322,118.0,486.0,419.0,58.0,135.0,21.0,2.0,9.0,187.0,66.0,9.0,4.0,45.0,1.0,9.0,51.0,6.0,0.446,0.396,0.842,41.0,0.359,0.0,18,152,133,1.14,0,0.55,3.6,0.062,43.2,0.216
2006.0,이용규,KIA,0.318,125.0,552.0,485.0,78.0,154.0,25.0,9.0,1.0,200.0,39.0,7.0,1.0,50.0,3.0,9.0,48.0,6.0,0.412,0.391,0.803,46.0,0.25,0.0,46,156,161,0.97,0,1.06,3.72,0.162,80.0,0.263
2006.0,장성호,KIA,0.306,126.0,540.0,445.0,62.0,136.0,24.0,2.0,13.0,203.0,79.0,3.0,6.0,83.0,10.0,3.0,38.0,5.0,0.456,0.413,0.869,37.0,0.328,0.0,37,136,100,1.36,0,0.45,3.45,0.176,46.2,0.243
2006.0,양준혁,삼성,0.303,126.0,533.0,413.0,63.0,125.0,31.0,1.0,13.0,197.0,81.0,1.0,7.0,103.0,10.0,9.0,43.0,11.0,0.477,0.445,0.922,33.0,0.375,0.75,37,61,91,0.67,0,0.59,4.25,0.223,71.2,0.293
2006.0,이병규,LG,0.297,120.0,515.0,478.0,51.0,142.0,29.0,1.0,7.0,194.0,55.0,1.0,1.0,31.0,5.0,4.0,65.0,8.0,0.406,0.344,0.75,46.0,0.298,0.0,24,103,126,0.82,0,0.57,3.59,0.104,43.9,0.233
2006.0,박용택,LG,0.294,126.0,534.0,476.0,69.0,140.0,26.0,3.0,16.0,220.0,64.0,1.0,4.0,50.0,6.0,2.0,93.0,7.0,0.462,0.361,0.823,37.0,0.236,0.5,46,123,139,0.88,0,0.49,3.89,0.194,63.0,0.259
2006.0,정성훈,현대,0.291,122.0,492.0,416.0,56.0,121.0,26.0,0.0,13.0,186.0,66.0,12.0,8.0,49.0,4.0,7.0,43.0,15.0,0.447,0.369,0.816,29.0,0.3,0.0,32,114,137,0.83,0,0.35,3.66,0.113,55.2,0.229
2006.0,김태균,한화,0.291,124.0,511.0,423.0,66.0,123.0,27.0,0.0,13.0,189.0,73.0,0.0,4.0,82.0,1.0,2.0,89.0,18.0,0.447,0.405,0.852,32.0,0.306,0.5,35,150,104,1.44,0,0.55,3.49,0.118,78.4,0.288
2006.0,진갑용,삼성,0.288,110.0,408.0,358.0,28.0,103.0,22.0,0.0,6.0,143.0,47.0,9.0,7.0,29.0,0.0,5.0,37.0,18.0,0.399,0.343,0.742,21.0,0.287,0.0,48,124,98,1.27,0,0.86,4.11,0.223,93.2,0.322
2006.0,홍성흔,두산,0.287,119.0,424.0,390.0,36.0,112.0,16.0,0.0,10.0,158.0,56.0,2.0,2.0,26.0,1.0,4.0,49.0,10.0,0.405,0.336,0.741,31.0,0.314,0.25,58,127,117,1.09,0,0.82,3.99,0.23,89.6,0.317
2006.0,김재현,SK,0.287,109.0,441.0,356.0,42.0,102.0,16.0,1.0,8.0,144.0,51.0,1.0,2.0,76.0,3.0,6.0,56.0,10.0,0.404,0.418,0.822,22.0,0.32,0.6,36,130,88,1.48,0,1.36,4.02,0.185,88.7,0.325
2006.0,이숭용,현대,0.286,119.0,449.0,370.0,44.0,106.0,12.0,0.0,7.0,139.0,43.0,12.0,3.0,59.0,3.0,5.0,45.0,11.0,0.376,0.389,0.765,25.0,0.279,0.0,33,145,102,1.42,0,0.96,3.62,0.109,72.5,0.282
2006.0,박한이,삼성,0.285,126.0,567.0,471.0,89.0,134.0,21.0,2.0,6.0,177.0,43.0,7.0,3.0,80.0,4.0,6.0,62.0,11.0,0.376,0.393,0.769,36.0,0.214,0.0,19,93,92,1.01,0,0.69,3.76,0.083,52.6,0.268
2006.0,데이비스,한화,0.284,117.0,479.0,415.0,62.0,118.0,21.0,0.0,21.0,202.0,74.0,0.0,5.0,55.0,7.0,4.0,85.0,10.0,0.487,0.37,0.857,33.0,0.292,0.333,40,108,110,0.98,0,0.86,3.97,0.183,80.2,0.302
2006.0,이재주,KIA,0.284,115.0,436.0,377.0,38.0,107.0,26.0,0.0,13.0,172.0,59.0,1.0,4.0,52.0,1.0,2.0,78.0,13.0,0.456,0.37,0.826,34.0,0.243,0.286,42,95,105,0.9,0,0.42,3.89,0.189,72.5,0.29
2006.0,정근우,SK,0.284,120.0,487.0,430.0,69.0,122.0,19.0,4.0,8.0,173.0,42.0,13.0,4.0,36.0,1.0,4.0,60.0,3.0,0.402,0.342,0.744,35.0,0.289,0.25,24,110,88,1.25,0,0.62,3.89,0.105,52.1,0.265
2006.0,안경현,두산,0.284,125.0,499.0,423.0,45.0,120.0,21.0,0.0,15.0,186.0,70.0,5.0,5.0,50.0,2.0,16.0,45.0,19.0,0.44,0.377,0.817,29.0,0.337,0.0,40,155,126,1.23,0,1.27,4.23,0.157,78.8,0.286
2006.0,이종욱,두산,0.284,120.0,448.0,388.0,76.0,110.0,14.0,6.0,1.0,139.0,32.0,11.0,1.0,40.0,2.0,7.0,60.0,1.0,0.358,0.36,0.718,31.0,0.292,0.0,30,170,115,1.48,0,1.08,3.68,0.102,69.2,0.269
2006.0,박진만,삼성,0.283,115.0,452.0,382.0,54.0,108.0,22.0,1.0,11.0,165.0,65.0,2.0,5.0,56.0,0.0,7.0,74.0,6.0,0.432,0.38,0.812,26.0,0.295,0.0,33,118,104,1.13,0,0.51,4.03,0.155,67.0,0.279
2006.0,김동수,현대,0.279,115.0,391.0,333.0,38.0,93.0,12.0,0.0,5.0,120.0,40.0,17.0,4.0,29.0,3.0,8.0,39.0,10.0,0.36,0.348,0.708,20.0,0.29,0.0,23,98,117,0.84,0,1.13,3.81,0.087,52.1,0.267
2006.0,호세,롯데,0.277,122.0,504.0,415.0,59.0,115.0,21.0,0.0,22.0,202.0,78.0,0.0,3.0,84.0,5.0,2.0,83.0,13.0,0.487,0.399,0.886,29.0,0.316,0.0,55,73,133,0.55,0,0.85,4.14,0.3,102.9,0.333
2006.0,이진영,SK,0.273,118.0,473.0,428.0,54.0,117.0,13.0,0.0,11.0,163.0,41.0,2.0,0.0,41.0,2.0,2.0,52.0,8.0,0.381,0.34,0.721,33.0,0.225,0.667,40,162,103,1.57,0,0.92,3.53,0.179,78.7,0.284
2006.0,송지만,현대,0.27,119.0,510.0,441.0,76.0,119.0,16.0,0.0,16.0,183.0,53.0,12.0,1.0,43.0,1.0,13.0,69.0,10.0,0.415,0.351,0.766,32.0,0.298,0.0,23,99,105,0.94,0,0.77,3.69,0.101,50.5,0.262
2006.0,손시헌,두산,0.267,126.0,462.0,404.0,29.0,108.0,16.0,4.0,2.0,138.0,34.0,11.0,2.0,35.0,1.0,10.0,48.0,5.0,0.342,0.339,0.681,24.0,0.286,0.0,23,108,105,1.03,0,0.92,3.82,0.068,51.3,0.257
2006.0,조원우,한화,0.267,106.0,391.0,341.0,48.0,91.0,10.0,0.0,1.0,104.0,25.0,11.0,4.0,30.0,0.0,5.0,45.0,6.0,0.305,0.332,0.637,22.0,0.292,0.0,19,147,104,1.41,0,0.79,3.91,0.059,54.9,0.249
2006.0,서튼,현대,0.266,93.0,394.0,331.0,50.0,88.0,18.0,1.0,18.0,162.0,61.0,0.0,2.0,59.0,2.0,2.0,72.0,9.0,0.489,0.378,0.867,20.0,0.208,0.0,28,103,134,0.77,0,0.59,3.89,0.119,64.9,0.264
2006.0,조동찬,삼성,0.259,107.0,421.0,370.0,51.0,96.0,13.0,0.0,10.0,139.0,46.0,15.0,1.0,29.0,0.0,6.0,80.0,9.0,0.376,0.323,0.699,26.0,0.229,0.0,39,81,124,0.65,0,0.36,3.63,0.216,67.9,0.282
2006.0,박재홍,SK,0.259,124.0,529.0,452.0,61.0,117.0,22.0,1.0,18.0,195.0,73.0,2.0,6.0,63.0,4.0,6.0,87.0,13.0,0.431,0.353,0.784,30.0,0.287,0.0,41,141,104,1.36,0,0.44,3.89,0.153,74.1,0.263
2006.0,이범호,한화,0.257,126.0,497.0,421.0,53.0,108.0,25.0,1.0,20.0,195.0,73.0,1.0,3.0,65.0,2.0,7.0,87.0,11.0,0.463,0.363,0.826,27.0,0.261,0.0,21,150,124,1.21,0,0.81,3.85,0.057,53.3,0.239
2007.0,이현곤,KIA,0.338,126.0,521.0,453.0,63.0,153.0,31.0,0.0,2.0,190.0,48.0,13.0,8.0,43.0,0.0,3.0,61.0,11.0,0.419,0.393,0.812,50.0,0.288,0.0,27,138,110,1.25,0,0.81,3.65,0.096,56.7,0.252
2007.0,양준혁,삼성,0.337,123.0,544.0,442.0,78.0,149.0,34.0,0.0,22.0,249.0,72.0,1.0,2.0,91.0,15.0,7.0,44.0,12.0,0.563,0.456,1.019,40.0,0.283,0.0,42,83,117,0.71,0,0.77,4.22,0.226,87.2,0.306
2007.0,이대호,롯데,0.335,121.0,514.0,415.0,79.0,139.0,21.0,1.0,29.0,249.0,87.0,0.0,5.0,81.0,25.0,13.0,55.0,9.0,0.6,0.453,1.053,33.0,0.364,0.0,32,89,111,0.8,0,0.46,3.92,0.165,63.0,0.272
2007.0,정근우,SK,0.323,111.0,391.0,341.0,62.0,110.0,24.0,2.0,9.0,165.0,44.0,9.0,0.0,35.0,0.0,6.0,44.0,6.0,0.484,0.395,0.879,29.0,0.329,0.444,19,105,88,1.19,0,0.28,3.78,0.066,47.3,0.24
2007.0,김동주,두산,0.322,119.0,481.0,382.0,68.0,123.0,24.0,0.0,19.0,204.0,78.0,0.0,2.0,83.0,11.0,14.0,55.0,10.0,0.534,0.457,0.991,29.0,0.359,0.333,54,103,132,0.78,0,0.56,4.07,0.241,82.4,0.289
2007.0,크루즈,한화,0.321,121.0,498.0,418.0,68.0,134.0,30.0,0.0,22.0,230.0,85.0,0.0,4.0,69.0,6.0,7.0,73.0,15.0,0.55,0.422,0.972,36.0,0.333,0.4,28,132,101,1.31,0,0.51,3.67,0.127,46.9,0.245
2007.0,이종욱,두산,0.316,123.0,528.0,465.0,84.0,147.0,20.0,12.0,1.0,194.0,46.0,6.0,4.0,48.0,0.0,4.0,74.0,6.0,0.417,0.382,0.799,45.0,0.385,0.0,38,94,98,0.96,0,0.66,4.07,0.229,62.9,0.29
2007.0,이호준,SK,0.313,101.0,391.0,351.0,56.0,110.0,22.0,1.0,14.0,176.0,71.0,0.0,6.0,31.0,0.0,3.0,59.0,13.0,0.501,0.368,0.869,24.0,0.384,1.0,46,109,111,0.98,0,0.43,3.68,0.216,77.3,0.286
2007.0,이택근,현대,0.313,116.0,495.0,438.0,74.0,137.0,15.0,1.0,11.0,187.0,56.0,5.0,2.0,39.0,5.0,11.0,41.0,10.0,0.427,0.382,0.809,37.0,0.317,0.5,54,139,152,0.91,0,0.53,3.44,0.161,63.5,0.252
2007.0,박진만,삼성,0.312,100.0,400.0,333.0,34.0,104.0,25.0,0.0,7.0,150.0,56.0,5.0,5.0,53.0,2.0,4.0,38.0,5.0,0.45,0.408,0.858,29.0,0.347,0.0,25,132,110,1.2,0,0.96,3.96,0.084,57.2,0.254
2007.0,브룸바,현대,0.308,126.0,547.0,438.0,75.0,135.0,13.0,0.0,29.0,235.0,87.0,0.0,5.0,100.0,12.0,4.0,70.0,17.0,0.537,0.437,0.974,38.0,0.303,0.0,38,150,119,1.26,0,0.73,4.07,0.159,65.7,0.262
2007.0,이대형,LG,0.308,125.0,509.0,451.0,68.0,139.0,13.0,1.0,1.0,157.0,31.0,13.0,2.0,38.0,1.0,5.0,54.0,3.0,0.348,0.367,0.715,43.0,0.263,0.333,39,116,139,0.83,0,0.62,3.76,0.186,71.3,0.272
2007.0,최동수,LG,0.306,125.0,493.0,431.0,49.0,132.0,23.0,0.0,12.0,191.0,58.0,3.0,6.0,48.0,2.0,5.0,52.0,16.0,0.443,0.378,0.821,34.0,0.298,0.25,24,149,94,1.59,0,0.61,3.91,0.087,54.8,0.241
2007.0,전준호,현대,0.296,121.0,430.0,371.0,52.0,110.0,8.0,1.0,1.0,123.0,13.0,8.0,2.0,40.0,1.0,9.0,45.0,6.0,0.332,0.377,0.709,28.0,0.241,0.375,29,131,118,1.11,0,1.41,3.83,0.142,59.0,0.266
2007.0,정수근,롯데,0.293,105.0,395.0,341.0,45.0,100.0,25.0,1.0,4.0,139.0,36.0,9.0,2.0,42.0,0.0,1.0,38.0,6.0,0.408,0.37,0.778,28.0,0.36,0.2,41,106,110,0.96,0,0.4,3.73,0.22,57.1,0.266
2007.0,김태균,한화,0.29,118.0,491.0,393.0,62.0,114.0,13.0,0.0,21.0,190.0,85.0,0.0,6.0,90.0,4.0,2.0,70.0,13.0,0.483,0.42,0.903,31.0,0.373,0.0,24,94,84,1.12,0,0.32,3.68,0.108,40.4,0.231
2007.0,정성훈,현대,0.29,122.0,503.0,445.0,59.0,129.0,29.0,1.0,16.0,208.0,76.0,7.0,3.0,40.0,5.0,8.0,66.0,9.0,0.467,0.357,0.824,34.0,0.295,0.0,27,95,104,0.91,0,0.92,3.71,0.167,50.4,0.265
2007.0,이종열,LG,0.285,121.0,459.0,389.0,46.0,111.0,13.0,2.0,4.0,140.0,53.0,19.0,4.0,46.0,0.0,1.0,39.0,8.0,0.36,0.359,0.719,25.0,0.289,0.333,28,68,100,0.68,0,0.57,4.2,0.144,52.6,0.258
2007.0,발데스,LG,0.283,116.0,512.0,435.0,50.0,123.0,15.0,0.0,13.0,177.0,72.0,0.0,5.0,70.0,4.0,2.0,49.0,14.0,0.407,0.381,0.788,33.0,0.278,0.0,24,130,84,1.55,0,0.63,3.79,0.106,44.3,0.231
2007.0,정보명,롯데,0.282,119.0,436.0,394.0,40.0,111.0,24.0,3.0,2.0,147.0,45.0,5.0,3.0,30.0,0.0,4.0,75.0,12.0,0.373,0.336,0.709,29.0,0.295,0.143,20,123,103,1.19,0,0.63,3.5,0.114,40.7,0.232
2007.0,조인성,LG,0.282,124.0,464.0,419.0,44.0,118.0,24.0,0.0,13.0,181.0,73.0,6.0,5.0,30.0,3.0,4.0,61.0,8.0,0.432,0.332,0.764,33.0,0.284,0.0,22,110,113,0.97,0,0.54,3.94,0.088,40.0,0.218
2007.0,장성호,KIA,0.281,116.0,464.0,395.0,55.0,111.0,22.0,0.0,11.0,166.0,62.0,0.0,3.0,63.0,3.0,3.0,30.0,10.0,0.42,0.381,0.801,29.0,0.236,0.375,52,122,118,1.03,0,0.71,3.8,0.235,92.0,0.327
2007.0,송지만,현대,0.281,120.0,478.0,413.0,54.0,116.0,25.0,0.0,15.0,186.0,64.0,10.0,5.0,44.0,5.0,6.0,68.0,12.0,0.45,0.355,0.805,31.0,0.299,0.167,32,118,119,0.99,0,0.88,3.93,0.124,73.1,0.29
2007.0,이용규,KIA,0.28,118.0,491.0,439.0,61.0,123.0,17.0,8.0,0.0,156.0,27.0,5.0,3.0,37.0,0.0,7.0,40.0,4.0,0.355,0.344,0.699,29.0,0.279,0.0,35,160,124,1.29,0,1.04,3.92,0.095,79.7,0.279
2007.0,박재홍,SK,0.28,115.0,400.0,347.0,53.0,97.0,19.0,1.0,17.0,169.0,54.0,1.0,7.0,41.0,6.0,4.0,52.0,5.0,0.487,0.356,0.843,22.0,0.247,0.333,39,129,148,0.87,0,2.18,3.96,0.151,87.4,0.3
2007.0,박용택,LG,0.278,126.0,532.0,479.0,69.0,133.0,24.0,4.0,14.0,207.0,66.0,4.0,5.0,43.0,6.0,1.0,83.0,7.0,0.432,0.335,0.767,35.0,0.292,0.0,45,133,119,1.12,0,2.4,3.91,0.174,91.5,0.32
2007.0,안경현,두산,0.274,109.0,400.0,351.0,26.0,96.0,17.0,4.0,2.0,127.0,49.0,4.0,6.0,33.0,2.0,6.0,27.0,13.0,0.362,0.341,0.703,23.0,0.278,0.2,37,155,117,1.32,0,0.48,3.34,0.109,62.5,0.256
2007.0,김민재,한화,0.273,118.0,451.0,395.0,43.0,108.0,17.0,0.0,6.0,143.0,47.0,20.0,1.0,29.0,0.0,6.0,36.0,9.0,0.362,0.332,0.694,29.0,0.348,0.0,45,130,117,1.11,0,0.54,3.86,0.168,81.0,0.278
2007.0,강민호,롯데,0.271,125.0,474.0,413.0,48.0,112.0,20.0,0.0,14.0,174.0,68.0,17.0,3.0,37.0,1.0,4.0,88.0,10.0,0.421,0.335,0.756,25.0,0.343,1.0,39,125,135,0.93,0,1.14,3.8,0.156,67.4,0.278
2007.0,고영민,두산,0.268,126.0,536.0,444.0,89.0,119.0,29.0,1.0,12.0,186.0,66.0,8.0,6.0,61.0,1.0,17.0,105.0,9.0,0.419,0.373,0.792,35.0,0.287,0.0,40,127,88,1.44,0,0.92,4.25,0.156,75.6,0.294
2008.0,김현수,두산,0.357,126.0,558.0,470.0,83.0,168.0,34.0,5.0,9.0,239.0,89.0,0.0,2.0,80.0,1.0,5.0,40.0,12.0,0.509,0.454,0.963,50.0,0.379,0.0,28,106,119,0.89,0,0.78,3.78,0.112,46.1,0.254
2008.0,홍성흔,두산,0.331,114.0,460.0,423.0,45.0,140.0,19.0,2.0,8.0,187.0,63.0,3.0,5.0,25.0,5.0,4.0,35.0,16.0,0.442,0.37,0.812,37.0,0.309,0.0,26,103,128,0.8,0,0.53,3.58,0.118,50.6,0.252
2008.0,최정,SK,0.328,114.0,476.0,406.0,77.0,133.0,24.0,1.0,12.0,195.0,61.0,10.0,2.0,41.0,2.0,17.0,58.0,7.0,0.48,0.41,0.89,33.0,0.284,0.0,25,106,94,1.13,0,1.36,4.27,0.118,64.2,0.289
2008.0,조성환,롯데,0.327,123.0,525.0,462.0,79.0,151.0,27.0,3.0,10.0,214.0,81.0,4.0,11.0,37.0,0.0,11.0,81.0,6.0,0.463,0.382,0.845,48.0,0.324,0.0,19,106,116,0.91,0,1.31,3.91,0.089,55.7,0.269
2008.0,김태균,한화,0.324,115.0,484.0,410.0,81.0,133.0,27.0,1.0,31.0,255.0,92.0,0.0,5.0,64.0,4.0,5.0,67.0,8.0,0.622,0.417,1.039,39.0,0.378,0.0,29,182,96,1.9,0,1.29,3.97,0.091,73.2,0.271
2008.0,박재홍,SK,0.318,112.0,471.0,396.0,66.0,126.0,26.0,2.0,19.0,213.0,72.0,0.0,3.0,69.0,4.0,3.0,66.0,14.0,0.538,0.42,0.958,33.0,0.327,0.25,42,117,100,1.17,0,0.65,4.01,0.202,72.9,0.288
2008.0,이택근,우리,0.317,110.0,428.0,372.0,59.0,118.0,19.0,1.0,12.0,175.0,58.0,1.0,3.0,48.0,4.0,4.0,44.0,10.0,0.47,0.398,0.868,33.0,0.348,0.4,39,104,92,1.13,0,0.67,3.97,0.172,61.4,0.281
2008.0,박한이,삼성,0.316,104.0,442.0,370.0,57.0,117.0,17.0,2.0,4.0,150.0,41.0,5.0,3.0,63.0,1.0,1.0,37.0,6.0,0.405,0.414,0.819,32.0,0.342,0.2,31,123,129,0.95,0,0.6,3.45,0.119,66.0,0.254
2008.0,정근우,SK,0.314,124.0,550.0,491.0,73.0,154.0,20.0,4.0,8.0,206.0,58.0,6.0,4.0,46.0,1.0,3.0,53.0,9.0,0.42,0.373,0.793,49.0,0.3,0.5,36,116,147,0.79,0,1.11,3.54,0.156,68.6,0.28
2008.0,김주찬,롯데,0.313,104.0,458.0,412.0,75.0,129.0,16.0,7.0,1.0,162.0,42.0,9.0,5.0,24.0,0.0,8.0,61.0,6.0,0.393,0.359,0.752,40.0,0.311,0.0,21,131,88,1.49,0,0.67,3.94,0.075,59.9,0.252
2008.0,이용규,KIA,0.312,106.0,473.0,417.0,62.0,130.0,24.0,6.0,0.0,166.0,38.0,6.0,0.0,47.0,1.0,3.0,37.0,4.0,0.398,0.385,0.783,41.0,0.314,0.0,34,83,122,0.68,0,0.76,4.28,0.149,65.5,0.279
2008.0,전준호,우리,0.31,114.0,391.0,352.0,44.0,109.0,16.0,5.0,1.0,138.0,24.0,1.0,2.0,35.0,2.0,1.0,41.0,5.0,0.392,0.372,0.764,25.0,0.263,0.125,17,77,128,0.6,0,0.74,3.4,0.081,42.9,0.247
2008.0,김동주,두산,0.309,109.0,451.0,363.0,55.0,112.0,12.0,2.0,18.0,182.0,104.0,0.0,13.0,63.0,5.0,12.0,54.0,11.0,0.501,0.415,0.916,30.0,0.346,0.0,43,110,110,1.0,0,1.01,3.95,0.21,80.1,0.301
2008.0,김원섭,KIA,0.305,106.0,404.0,344.0,55.0,105.0,14.0,4.0,0.0,127.0,30.0,4.0,2.0,51.0,1.0,3.0,50.0,3.0,0.369,0.398,0.767,30.0,0.244,0.0,24,141,118,1.19,0,0.79,3.48,0.107,54.1,0.248
2008.0,이종욱,두산,0.301,122.0,522.0,458.0,98.0,138.0,14.0,5.0,0.0,162.0,28.0,6.0,2.0,52.0,2.0,4.0,53.0,4.0,0.354,0.376,0.73,34.0,0.239,0.0,32,122,132,0.92,0,0.62,3.57,0.145,65.1,0.262
2008.0,이대호,롯데,0.301,122.0,527.0,435.0,73.0,131.0,23.0,0.0,18.0,208.0,94.0,0.0,12.0,62.0,4.0,18.0,56.0,9.0,0.478,0.4,0.878,34.0,0.306,0.0,22,144,106,1.36,0,0.73,3.65,0.074,48.5,0.238
