연도,선수명,팀명,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
2010,이영수,KIA,1루수,4,2,17,0,0,23,0,0,1.000,0,0,0,-
2010,이종환,KIA,우익수,4,1,10,0,0,0,0,0,-,0,0,0,-
2010,최용규,KIA,3루수,4,0,8,0,0,0,1,0,1.000,0,0,0,-
2010,최용규,KIA,좌익수,4,1,9,0,0,2,0,0,1.000,0,0,0,-
2010,최용규,KIA,중견수,4,2,12,0,0,4,0,0,1.000,0,0,0,-
2010,나주환,SK,1루수,4,2,16,0,0,13,2,4,1.000,0,0,0,-
2010,윤희상,SK,투수,4,0,5,0,0,0,0,0,-,0,0,0,-
2010,하지호,SK,유격수,4,0,5,0,0,1,3,0,1.000,0,0,0,-
2010,김동길,두산,유격수,4,0,8,0,0,2,6,1,1.000,0,0,0,-
2010,이원석,두산,2루수,4,2,26,0,0,7,9,3,1.000,0,0,0,-
2010,정훈,롯데,유격수,4,1,13,0,0,1,5,0,1.000,0,0,0,-
2010,박진만,삼성,3루수,4,4,36,1,0,3,5,0,0.889,0,0,0,-
2010,강병식,넥센,좌익수,4,0,12+2/3,0,0,1,0,0,1.000,0,0,0,-
2010,강병우,넥센,좌익수,4,0,4,0,0,0,0,0,-,0,0,0,-
2010,이정호,넥센,투수,4,0,9+2/3,0,0,2,1,0,1.000,0,0,0,-
2010,민경수,LG,투수,4,0,3,0,0,0,0,0,-,0,0,0,-
2010,배우열,LG,투수,4,0,5,0,0,0,0,0,-,0,0,0,-
2010,윤진호,LG,3루수,4,0,3+2/3,0,0,0,0,0,-,0,0,0,-
2010,추승우,한화,좌익수,4,2,18,0,0,5,0,0,1.000,0,0,0,-
2010,김다원,KIA,중견수,3,2,13,0,0,4,0,0,1.000,0,0,0,-
2010,장태성,KIA,3루수,3,0,4,0,0,0,3,0,1.000,0,0,0,-
2010,홍세완,KIA,1루수,3,3,25,0,0,28,2,3,1.000,0,0,0,-
2010,김원형,SK,투수,3,0,2+1/3,1,0,0,0,0,0.000,0,0,0,-
2010,이명기,SK,우익수,3,0,5,0,0,2,0,0,1.000,0,0,0,-
2010,최원재,SK,투수,3,0,2/3,0,0,0,0,0,-,0,0,0,-
2010,최윤석,SK,2루수,3,0,10,0,0,1,5,0,1.000,0,0,0,-
2010,이두환,두산,1루수,3,1,21,0,0,20,3,2,1.000,0,0,0,-
2010,김대우,롯데,투수,3,2,7+2/3,0,0,1,0,0,1.000,0,0,0,-
2010,진명호,롯데,투수,3,3,7+1/3,0,0,0,1,0,1.000,0,0,0,-
2010,강명구,삼성,좌익수,3,0,4,0,0,4,0,0,1.000,0,0,0,-
2010,강명구,삼성,3루수,3,0,7,1,0,2,1,0,0.750,0,0,0,-
2010,김상수,삼성,3루수,3,1,22,0,0,3,6,0,1.000,0,0,0,-
2010,양준혁,삼성,1루수,3,1,11,0,0,12,0,0,1.000,0,0,0,-
2010,정형식,삼성,중견수,3,0,5,0,0,2,0,0,1.000,0,0,0,-
2010,김지수,넥센,유격수,3,0,4,0,0,2,1,1,1.000,0,0,0,-
2010,강철민,LG,투수,3,3,11+2/3,0,0,0,1,0,1.000,0,0,0,-
2010,백창수,LG,유격수,3,0,7,1,0,1,4,1,0.833,0,0,0,-
2010,백창수,LG,2루수,3,0,7,0,0,2,3,0,1.000,0,0,0,-
2010,서성종,LG,포수,3,0,6+1/3,0,0,4,1,0,1.000,0,1,0,0.0
2010,손인호,LG,좌익수,3,0,5,0,0,0,0,0,-,0,0,0,-
2010,윤상균,LG,1루수,3,0,3,0,0,3,0,1,1.000,0,0,0,-
2010,김동영,한화,좌익수,3,2,17,0,0,4,0,0,1.000,0,0,0,-
2010,이도형,한화,포수,3,0,7,0,0,10,0,0,1.000,0,0,0,-
2010,라이트,KIA,투수,2,2,9,0,0,1,1,1,1.000,0,0,0,-
2010,이용규,KIA,좌익수,2,1,9+2/3,0,0,6,0,0,1.000,0,0,0,-
2010,차정민,KIA,투수,2,0,1+2/3,0,0,0,0,0,-,0,0,0,-
2010,최훈락,KIA,우익수,2,0,4,0,0,1,0,0,1.000,0,0,0,-
2010,모창민,SK,좌익수,2,0,4,0,0,0,0,0,-,0,0,0,-
2010,박재홍,SK,좌익수,2,1,7,0,0,0,0,0,-,0,0,0,-
2010,박정환,SK,2루수,2,0,1+2/3,0,0,1,1,0,1.000,0,0,0,-
2010,박정환,SK,3루수,2,0,4+1/3,0,0,0,0,0,-,0,0,0,-
2010,제춘모,SK,투수,2,0,3+1/3,0,0,0,0,0,-,0,0,0,-
2010,이재우,두산,투수,2,2,6+2/3,0,0,0,2,1,1.000,0,0,0,-
2010,조규수,두산,투수,2,0,1+1/3,0,0,0,0,0,-,0,0,0,-
2010,나승현,롯데,투수,2,0,2+1/3,0,0,1,0,0,1.000,0,0,0,-
2010,박시영,롯데,투수,2,0,2,0,0,0,0,0,-,0,0,0,-
2010,박정준,롯데,좌익수,2,0,3,0,0,1,0,0,1.000,0,0,0,-
2010,이인구,롯데,좌익수,2,0,2,0,0,0,0,0,-,0,0,0,-
2010,이인구,롯데,우익수,2,0,2,0,0,0,0,0,-,0,0,0,-
2010,정훈,롯데,3루수,2,1,8,0,0,0,4,0,1.000,0,0,0,-
2010,강명구,삼성,중견수,2,0,8,0,0,1,0,0,1.000,0,0,0,-
2010,김상수,삼성,2루수,2,0,10,1,0,2,2,2,0.800,0,0,0,-
2010,김현우,삼성,투수,2,0,1+2/3,0,0,0,0,0,-,0,0,0,-
2010,박민규,삼성,투수,2,0,5,0,0,0,0,0,-,0,0,0,-
2010,강병우,넥센,중견수,2,0,4,0,0,0,0,0,-,0,0,0,-
2010,이창섭,넥센,유격수,2,2,16+2/3,0,0,3,5,1,1.000,0,0,0,-
2010,조재호,넥센,우익수,2,0,4+1/3,0,0,0,0,0,-,0,0,0,-
2010,문선재,LG,2루수,2,1,7+2/3,1,0,1,2,0,0.750,0,0,0,-
2010,문선재,LG,3루수,2,0,3,1,0,0,1,0,0.500,0,0,0,-
2010,서동욱,LG,우익수,2,0,2,0,0,0,0,0,-,0,0,0,-
2010,이학준,LG,2루수,2,0,4,0,0,0,1,0,1.000,0,0,0,-
2010,이형종,LG,투수,2,2,9+2/3,0,0,0,0,0,-,0,0,0,-
2010,정주현,LG,3루수,2,1,7,1,0,0,1,0,0.500,0,0,0,-
2010,김강석,한화,2루수,2,0,2,0,0,1,2,1,1.000,0,0,0,-
2010,김경언,한화,좌익수,2,0,2,0,0,1,0,0,1.000,0,0,0,-
2010,김용주,한화,투수,2,2,2,0,0,0,2,0,1.000,0,0,0,-
2010,신해수,한화,투수,2,0,2,0,0,0,0,0,-,0,0,0,-
2010,윤경영,한화,투수,2,0,3,0,0,0,1,0,1.000,0,0,0,-
2010,이여상,한화,3루수,2,0,4,0,0,0,0,0,-,0,0,0,-
2010,김다원,KIA,1루수,1,0,3,0,0,3,0,0,1.000,0,0,0,-
2010,김선빈,KIA,2루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,김선빈,KIA,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,박기남,KIA,유격수,1,0,7,0,0,1,1,0,1.000,0,0,0,-
2010,신종길,KIA,좌익수,1,0,2,0,0,1,0,0,1.000,0,0,0,-
2010,안치홍,KIA,유격수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,윤효섭,KIA,중견수,1,0,3,0,0,0,0,0,-,0,0,0,-
2010,이영수,KIA,2루수,1,0,1,0,0,0,1,0,1.000,0,0,0,-
2010,이영수,KIA,3루수,1,0,3,0,0,0,1,1,1.000,0,0,0,-
2010,이종범,KIA,2루수,1,0,1,0,0,0,2,0,1.000,0,0,0,-
2010,이종범,KIA,중견수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,임한용,KIA,좌익수,1,0,4,0,0,0,0,0,-,0,0,0,-
2010,채종범,KIA,우익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,최용규,KIA,2루수,1,0,2,0,0,0,1,1,1.000,0,0,0,-
2010,최훈락,KIA,1루수,1,0,1+2/3,0,0,0,0,0,-,0,0,0,-
2010,권용관,SK,3루수,1,1,8,0,0,1,3,0,1.000,0,0,0,-
2010,김재현,SK,1루수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
2010,김재현,SK,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,김태훈,SK,투수,1,0,0,0,0,0,0,0,-,0,0,0,-
2010,모창민,SK,중견수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
2010,모창민,SK,유격수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
2010,박상현,SK,유격수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,박재상,SK,중견수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,박재홍,SK,중견수,1,0,2,0,0,0,0,0,-,0,0,0,-
2010,박정권,SK,2루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,박정환,SK,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,안경현,SK,3루수,1,0,3,0,0,0,1,0,1.000,0,0,0,-
2010,이명기,SK,좌익수,1,0,5,0,0,0,0,0,-,0,0,0,-
2010,정근우,SK,유격수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,최경철,SK,포수,1,0,5,0,1,5,1,0,1.000,0,0,0,-
2010,최동수,SK,2루수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
2010,최동수,SK,3루수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
2010,김동길,두산,3루수,1,0,2,1,0,0,1,0,0.500,0,0,0,-
2010,오현근,두산,우익수,1,0,4,0,0,1,0,0,1.000,0,0,0,-
2010,이두환,두산,3루수,1,1,5,0,0,0,1,0,1.000,0,0,0,-
2010,이성열,두산,포수,1,0,3,0,0,3,1,0,1.000,0,0,0,-
2010,이원재,두산,투수,1,1,1,0,0,0,0,0,-,0,0,0,-
2010,임재철,두산,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,진야곱,두산,투수,1,0,0,0,0,0,0,0,-,0,0,0,-
2010,박준서,롯데,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,이승화,롯데,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,전준우,롯데,1루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,황성용,롯데,중견수,1,1,8,0,0,3,0,0,1.000,0,0,0,-
2010,구자운,삼성,투수,1,0,3,0,0,0,0,0,-,0,0,0,-
2010,배영섭,삼성,좌익수,1,0,2,0,0,0,0,0,-,0,0,0,-
2010,양준혁,삼성,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,양준혁,삼성,우익수,1,0,4,0,0,1,0,0,1.000,0,0,0,-
2010,정형식,삼성,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,정형식,삼성,우익수,1,0,2,0,0,0,0,0,-,0,0,0,-
2010,조동찬,삼성,1루수,1,0,4,0,0,6,0,0,1.000,0,0,0,-
2010,조영훈,삼성,좌익수,1,0,4,0,0,0,0,0,-,0,0,0,-
2010,최형우,삼성,우익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,허승민,삼성,중견수,1,0,3,0,0,1,0,0,1.000,0,0,0,-
2010,허승민,삼성,우익수,1,0,3,0,0,1,0,0,1.000,0,0,0,-
2010,권도영,넥센,3루수,1,0,1/3,0,0,0,0,0,-,0,0,0,-
2010,김수경,넥센,투수,1,1,3+1/3,0,0,0,1,0,1.000,0,0,0,-
2010,김지수,넥센,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,유한준,넥센,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,장기영,넥센,좌익수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,조재호,넥센,중견수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,문선재,LG,유격수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,박용근,LG,좌익수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
2010,서동욱,LG,3루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,유경국,LG,투수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,이병규,LG,중견수,1,0,6,0,0,2,0,0,1.000,0,0,0,-
2010,이병규,LG,1루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,이학준,LG,유격수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,이학준,LG,1루수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
2010,최동환,LG,투수,1,0,0,0,0,0,0,0,-,0,0,0,-
2010,황선일,LG,우익수,1,1,6,0,0,2,0,0,1.000,0,0,0,-
2010,김재우,한화,중견수,1,0,2,0,0,0,0,0,-,0,0,0,-
2010,김재우,한화,우익수,1,0,5,0,0,0,0,0,-,0,0,0,-
2010,김회성,한화,1루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,손지환,한화,2루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,윤기호,한화,투수,1,0,0,0,0,0,0,0,-,0,0,0,-
2010,이도형,한화,1루수,1,1,3,0,0,3,0,1,1.000,0,0,0,-
2010,이양기,한화,1루수,1,0,1,0,0,1,0,0,1.000,0,0,0,-
2010,정원석,한화,3루수,1,0,3,0,0,0,1,0,1.000,0,0,0,-
2010,최진행,한화,1루수,1,0,1,0,0,0,0,0,-,0,0,0,-
2010,추승우,한화,1루수,1,0,2/3,0,0,0,0,0,-,0,0,0,-
2011,김상수,삼성,유격수,126,121,1059+1/3,22,0,205,356,74,0.962,0,0,0,-
2011,정성훈,LG,3루수,125,123,1015+2/3,12,0,63,216,19,0.959,0,0,0,-
2011,강정호,넥센,유격수,123,122,1059+1/3,13,0,186,365,81,0.977,0,0,0,-
2011,강민호,롯데,포수,122,122,998+1/3,15,5,698,84,16,0.981,7,78,43,35.5
2011,문규현,롯데,유격수,122,104,892,16,0,184,354,89,0.971,0,0,0,-
2011,전준우,롯데,중견수,120,117,974,2,0,223,13,1,0.992,0,0,0,-
2011,김민우,넥센,3루수,120,109,963,13,0,77,192,23,0.954,0,0,0,-
2011,박한이,삼성,우익수,118,110,947,2,0,266,2,0,0.993,0,0,0,-
2011,김현수,두산,좌익수,118,116,969+1/3,5,0,231,10,3,0.98,0,0,0,-
2011,양의지,두산,포수,118,117,915+1/3,6,0,704,82,14,0.992,1,74,52,41.3
2011,조성환,롯데,2루수,117,114,967+1/3,9,0,244,342,100,0.985,0,0,0,-
2011,조인성,LG,포수,117,107,933,5,0,641,62,8,0.993,15,77,35,31.3
2011,김민성,넥센,2루수,117,96,835+2/3,8,0,245,295,72,0.985,0,0,0,-
2011,이대수,한화,유격수,117,108,909+1/3,10,0,151,295,51,0.978,0,0,0,-
2011,이종욱,두산,중견수,116,107,915+2/3,4,0,185,4,1,0.979,0,0,0,-
2011,안치홍,KIA,2루수,115,106,900,9,0,256,300,81,0.984,0,0,0,-
2011,신명철,삼성,2루수,114,99,840,7,0,214,224,57,0.984,0,0,0,-
2011,알드리지,넥센,좌익수,114,112,974+2/3,1,0,178,3,0,0.995,0,0,0,-
2011,최정,SK,3루수,113,112,996+1/3,5,0,63,213,22,0.982,0,0,0,-
2011,정상호,SK,포수,111,102,873+1/3,7,1,771,72,13,0.992,4,53,42,44.2
2011,이대호,롯데,1루수,111,110,891+2/3,4,0,923,83,104,0.996,0,0,0,-
2011,손아섭,롯데,우익수,109,109,930+1/3,7,0,206,17,5,0.97,0,0,0,-
2011,황재균,롯데,3루수,108,104,891+2/3,19,0,77,192,27,0.934,0,0,0,-
2011,이여상,한화,3루수,108,90,762,7,0,53,142,12,0.965,0,0,0,-
2011,차일목,KIA,포수,107,99,814+2/3,7,0,674,58,8,0.991,3,86,26,23.2
2011,최준석,두산,1루수,105,101,804,1,0,766,58,78,0.999,0,0,0,-
2011,이영욱,삼성,중견수,104,50,534+2/3,1,0,133,7,2,0.993,0,0,0,-
2011,이원석,두산,3루수,102,70,686+2/3,4,0,47,158,13,0.981,0,0,0,-
2011,이용규,KIA,중견수,101,101,852+2/3,1,0,190,5,0,0.995,0,0,0,-
2011,진갑용,삼성,포수,100,87,675,6,0,495,41,5,0.989,3,42,23,35.4
2011,신경현,한화,포수,100,79,636,3,1,544,38,3,0.995,2,69,18,20.7
2011,박정권,SK,1루수,99,75,715,4,0,680,55,65,0.995,0,0,0,-
2011,김선빈,KIA,유격수,98,96,778,9,0,104,260,62,0.976,0,0,0,-
2011,박석민,삼성,3루수,97,92,715,9,0,87,130,14,0.96,0,0,0,-
2011,한상훈,한화,2루수,97,87,686+2/3,4,0,167,226,44,0.99,0,0,0,-
2011,이대형,LG,중견수,95,88,768,0,0,205,3,1,1.0,0,0,0,-
2011,손시헌,두산,유격수,92,89,777+2/3,6,0,173,264,51,0.986,0,0,0,-
2011,박재상,SK,좌익수,91,78,703+1/3,2,0,125,2,0,0.984,0,0,0,-
2011,오재원,두산,2루수,90,83,658+1/3,9,0,188,217,62,0.978,0,0,0,-
2011,강동우,한화,중견수,90,69,607+1/3,0,0,142,2,1,1.0,0,0,0,-
2011,최형우,삼성,좌익수,89,89,696+2/3,1,0,136,9,0,0.993,0,0,0,-
2011,정근우,SK,2루수,87,83,738+2/3,4,0,196,255,62,0.991,0,0,0,-
2011,이범호,KIA,3루수,86,84,681,3,0,68,160,18,0.987,0,0,0,-
2011,정수빈,두산,우익수,85,74,644+2/3,5,0,173,9,4,0.973,0,0,0,-
2011,이진영,LG,우익수,85,73,646+1/3,1,0,166,3,0,0.994,0,0,0,-
2011,최진행,한화,좌익수,84,79,654+2/3,5,0,135,2,0,0.965,0,0,0,-
2011,고영민,두산,2루수,82,47,496,5,0,116,133,26,0.98,0,0,0,-
2011,이종범,KIA,우익수,80,51,474,0,0,107,1,0,1.0,0,0,0,-
2011,정의윤,LG,좌익수,80,60,551,4,0,117,2,0,0.967,0,0,0,-
2011,장기영,넥센,중견수,78,68,594+1/3,3,0,156,5,1,0.982,0,0,0,-
2011,김상현,KIA,좌익수,77,75,601+1/3,5,0,106,4,0,0.957,0,0,0,-
2011,박경수,LG,2루수,77,27,309+1/3,6,0,93,110,29,0.971,0,0,0,-
2011,박경수,LG,유격수,77,65,518+1/3,11,0,90,200,43,0.963,0,0,0,-
2011,이상열,LG,투수,77,0,45+1/3,0,0,2,5,1,1.0,0,0,0,-
2011,허도환,넥센,포수,77,59,507+1/3,6,4,364,43,6,0.985,5,70,25,26.3
2011,박진만,SK,유격수,76,71,600+2/3,10,0,102,196,39,0.968,0,0,0,-
2011,김강민,SK,중견수,75,69,602,2,0,144,4,0,0.987,0,0,0,-
2011,김주찬,롯데,좌익수,75,70,597,2,0,129,3,0,0.985,0,0,0,-
2011,유한준,넥센,우익수,72,69,573+1/3,0,0,114,4,2,1.0,0,0,0,-
2011,배영섭,삼성,중견수,71,59,444+2/3,0,0,128,1,0,1.0,0,0,0,-
2011,임경완,롯데,투수,71,0,65+1/3,0,0,5,20,1,1.0,0,0,0,-
2011,이희근,한화,포수,70,39,349+1/3,6,2,296,20,2,0.981,3,51,9,15.0
2011,조동찬,삼성,3루수,69,30,339+1/3,7,0,34,60,7,0.931,0,0,0,-
2011,이택근,LG,1루수,69,67,577+2/3,4,0,564,41,59,0.993,0,0,0,-
2011,장성호,한화,1루수,69,67,549,2,0,511,32,44,0.996,0,0,0,-
2011,정우람,SK,투수,68,0,94+1/3,0,0,4,9,1,1.0,0,0,0,-
2011,김태완,LG,2루수,68,64,490+2/3,5,0,136,165,40,0.984,0,0,0,-
2011,서동욱,LG,1루수,67,45,423,2,0,415,32,35,0.996,0,0,0,-
2011,신종길,KIA,우익수,66,46,394,1,0,86,1,0,0.989,0,0,0,-
2011,오재원,두산,1루수,65,18,254,2,0,258,22,19,0.993,0,0,0,-
2011,박종윤,롯데,1루수,65,23,285+1/3,4,0,313,21,37,0.988,0,0,0,-
2011,이병규,LG,좌익수,65,49,434,1,0,97,3,1,0.99,0,0,0,-
2011,조동화,SK,중견수,64,47,431+2/3,1,0,93,1,0,0.989,0,0,0,-
2011,강영식,롯데,투수,64,0,42+1/3,0,1,1,7,0,1.0,0,0,0,-
2011,임찬규,LG,투수,64,2,83+1/3,0,0,2,11,1,1.0,0,0,0,-
2011,오재영,넥센,투수,64,0,43+1/3,1,0,2,9,0,0.917,0,0,0,-
2011,박정진,한화,투수,64,0,86,0,0,4,9,0,1.0,0,0,0,-
2011,최윤석,SK,유격수,63,48,443,5,0,70,136,28,0.976,0,0,0,-
2011,최희섭,KIA,1루수,63,63,529+1/3,5,0,506,27,56,0.991,0,0,0,-
2011,정원석,한화,1루수,63,59,497,4,0,498,28,43,0.992,0,0,0,-
2011,채상병,삼성,포수,62,29,320+2/3,1,0,268,19,2,0.997,3,32,14,30.4
2011,송신영,LG,투수,62,0,72+1/3,0,0,2,12,0,1.0,0,0,0,-
2011,윤진호,LG,유격수,62,21,247+2/3,7,0,33,82,16,0.943,0,0,0,-
2011,김사율,롯데,투수,61,0,66+1/3,1,1,1,8,1,0.9,0,0,0,-
2011,김선규,LG,투수,61,0,66+2/3,1,0,9,7,2,0.941,0,0,0,-
2011,박병호,넥센,1루수,61,54,466+2/3,4,0,459,41,48,0.992,0,0,0,-
2011,조영훈,삼성,1루수,60,48,438,2,0,390,31,38,0.995,0,0,0,-
2011,이현곤,KIA,유격수,60,36,351+2/3,3,0,43,113,13,0.981,0,0,0,-
2011,정현욱,삼성,투수,59,0,72+1/3,0,0,4,14,1,1.0,0,0,0,-
2011,손영민,KIA,투수,59,0,88,1,0,7,8,0,0.938,0,0,0,-
2011,이병규,LG,우익수,59,49,398+2/3,0,0,84,3,1,1.0,0,0,0,-
2011,임훈,SK,우익수,58,35,336+1/3,4,0,76,1,0,0.951,0,0,0,-
2011,권혁,삼성,투수,58,0,48+1/3,0,0,0,12,0,1.0,0,0,0,-
2011,배영섭,삼성,좌익수,58,20,225+1/3,0,0,56,0,0,1.0,0,0,0,-
2011,용덕한,두산,포수,58,7,166+2/3,3,0,134,17,1,0.981,0,9,10,52.6
2011,장성우,롯데,포수,58,11,189,3,0,141,14,2,0.981,0,10,8,44.4
2011,김상훈,KIA,포수,57,33,307+2/3,2,0,265,12,1,0.993,1,30,6,16.7
2011,심동섭,KIA,투수,56,0,55+1/3,1,0,0,6,0,0.857,0,0,0,-
2011,오지환,LG,유격수,56,46,422+2/3,10,0,75,131,27,0.954,0,0,0,-
2011,이보근,넥센,투수,56,0,88+1/3,3,0,6,9,1,0.833,0,0,0,-
2011,이숭용,넥센,1루수,56,37,310,2,0,296,25,33,0.994,0,0,0,-
2011,허준,넥센,포수,55,34,290+1/3,3,0,242,27,7,0.989,7,48,19,28.4
2011,오승환,삼성,투수,54,0,57,0,1,1,5,1,1.0,0,0,0,-
2011,유한준,넥센,중견수,54,42,372,1,0,112,3,0,0.991,0,0,0,-
2011,가르시아,한화,우익수,54,53,446+2/3,5,0,106,0,0,0.955,0,0,0,-
2011,정대현,SK,투수,53,0,54+2/3,1,0,1,10,0,0.917,0,0,0,-
2011,권오준,삼성,투수,53,0,48+1/3,0,0,1,5,0,1.0,0,0,0,-
2011,김주형,KIA,1루수,53,47,420+1/3,6,0,427,25,39,0.987,0,0,0,-
2011,윤지웅,넥센,투수,53,0,28+1/3,1,0,2,6,0,0.889,0,0,0,-
2011,고동진,한화,중견수,52,32,289,2,0,68,2,0,0.972,0,0,0,-
2011,박정권,SK,우익수,51,41,336,0,0,73,2,1,1.0,0,0,0,-
2011,이승호,SK,투수,51,1,64+2/3,0,0,2,9,0,1.0,0,0,0,-
2011,전병두,SK,투수,51,4,92+1/3,2,0,1,15,0,0.889,0,0,0,-
2011,마일영,한화,투수,51,8,69+2/3,1,0,5,8,0,0.929,0,0,0,-
2011,고창성,두산,투수,50,0,50+2/3,1,0,3,4,0,0.875,0,0,0,-
2011,이성열,두산,우익수,50,40,353+1/3,0,0,72,5,0,1.0,0,0,0,-
2011,이현승,두산,투수,50,5,74+2/3,2,2,1,14,0,0.882,0,0,0,-
2011,박경태,KIA,투수,50,4,56+2/3,0,0,1,8,0,1.0,0,0,0,-
2011,박기남,KIA,3루수,50,20,242,2,0,16,58,5,0.974,0,0,0,-
2011,손승락,넥센,투수,49,0,52+1/3,0,0,7,10,0,1.0,0,0,0,-
2011,조동화,SK,우익수,48,24,253+1/3,1,0,49,3,1,0.981,0,0,0,-
2011,김원섭,KIA,좌익수,48,39,307,0,0,44,3,0,1.0,0,0,0,-
2011,송지만,넥센,우익수,48,33,306+1/3,1,0,60,2,2,0.984,0,0,0,-
2011,안지만,삼성,투수,47,5,86,0,1,3,8,1,1.0,0,0,0,-
2011,채태인,삼성,1루수,47,46,393,0,0,371,18,38,1.0,0,0,0,-
2011,유동훈,KIA,투수,47,0,48,0,0,1,13,1,1.0,0,0,0,-
2011,한희,LG,투수,47,0,67+1/3,1,1,5,10,0,0.938,0,0,0,-
2011,이호준,SK,1루수,45,42,329,2,0,313,37,24,0.994,0,0,0,-
2011,윤석민,두산,3루수,45,30,233+2/3,3,0,17,55,3,0.96,0,0,0,-
2011,정재훈,두산,투수,45,0,63,0,1,5,18,1,1.0,0,0,0,-
2011,이인구,롯데,좌익수,45,31,276+2/3,1,0,47,2,0,0.98,0,0,0,-
2011,마정길,넥센,투수,45,0,48+1/3,1,2,0,8,1,0.889,0,0,0,-
2011,김경언,한화,중견수,45,32,248,0,0,49,2,0,1.0,0,0,0,-
2011,김재호,두산,유격수,44,27,272+1/3,4,0,57,97,23,0.975,0,0,0,-
2011,노경은,두산,투수,44,1,62+2/3,2,1,4,9,0,0.867,0,0,0,-
2011,이정훈,넥센,투수,44,0,52+1/3,0,0,2,12,0,1.0,0,0,0,-
2011,김연훈,SK,2루수,42,29,267+2/3,3,0,65,88,26,0.981,0,0,0,-
2011,서동욱,LG,2루수,42,24,215+2/3,1,0,73,67,22,0.993,0,0,0,-
2011,신주영,한화,투수,42,0,35+2/3,0,0,0,9,1,1.0,0,0,0,-
2011,강동우,한화,우익수,41,35,265,0,0,60,1,1,1.0,0,0,0,-
2011,안치용,SK,좌익수,40,35,273,0,0,58,2,1,1.0,0,0,0,-
2011,박희수,SK,투수,39,0,67,1,1,6,7,0,0.929,0,0,0,-
2011,양종민,롯데,유격수,39,13,154,1,0,26,58,6,0.988,0,0,0,-
2011,이재곤,롯데,투수,39,7,56+2/3,1,1,3,9,1,0.923,0,0,0,-
2011,송은범,SK,투수,38,11,78+2/3,0,0,16,7,1,1.0,0,0,0,-
2011,이동현,LG,투수,38,0,33,0,0,4,3,0,1.0,0,0,0,-
2011,이양기,한화,우익수,38,11,151+2/3,1,0,33,1,1,0.971,0,0,0,-
2011,현재윤,삼성,포수,37,16,180+2/3,0,0,114,12,0,1.0,0,14,7,33.3
2011,이명우,롯데,투수,37,0,24+1/3,0,0,1,4,0,1.0,0,0,0,-
2011,김태군,LG,포수,37,13,154,0,1,120,4,0,1.0,4,18,2,10.0
2011,유선정,넥센,포수,37,15,142+1/3,1,0,114,10,1,0.992,0,14,5,26.3
2011,김광수,한화,투수,37,0,38+2/3,0,0,1,10,1,1.0,0,0,0,-
2011,한상훈,한화,유격수,37,22,193,2,0,18,56,15,0.974,0,0,0,-
2011,강봉규,삼성,좌익수,36,22,214+2/3,1,0,53,0,0,0.981,0,0,0,-
2011,고원준,롯데,투수,36,22,152+2/3,1,0,9,25,1,0.971,0,0,0,-
2011,장민제,한화,투수,36,15,88+1/3,1,0,9,15,0,0.96,0,0,0,-
2011,고효준,SK,투수,35,16,105+2/3,0,0,2,18,3,1.0,0,0,0,-
2011,박석민,삼성,1루수,35,21,204+1/3,4,0,208,17,20,0.983,0,0,0,-
2011,이우선,삼성,투수,35,0,51+1/3,0,0,3,11,0,1.0,0,0,0,-
