연도,선수명,팀명,G,SBA,SB,CS,SB%,OOB,PKO
2008,안재만,KIA,3,0,0,0,-,0,0
2008,유용목,KIA,6,0,0,0,-,0,0
2008,이성우,KIA,39,0,0,0,-,0,0
2008,이영수,KIA,15,0,0,0,-,0,0
2008,진민호,KIA,2,0,0,0,-,0,0
2008,한기주,KIA,2,0,0,0,-,0,0
2008,강병식,우리,71,2,0,2,0.0,0,0
2008,권도영,우리,84,1,0,1,0.0,0,0
2008,김동수,우리,94,0,0,0,-,0,0
2008,김민우,우리,16,0,0,0,-,0,0
2008,김성현,우리,2,0,0,0,-,0,0
2008,김수경,우리,2,0,0,0,-,0,0
2008,김영민,우리,1,0,0,0,-,0,0
2008,노환수,우리,2,0,0,0,-,0,0
2008,다카쓰,우리,3,0,0,0,-,0,0
2008,민성기,우리,1,0,0,0,-,0,0
2008,박준수,우리,2,0,0,0,-,0,0
2008,배힘찬,우리,1,0,0,0,-,0,0
2008,송신영,우리,3,0,0,0,-,0,0
2008,스코비,우리,1,0,0,0,-,0,0
2008,유선정,우리,15,0,0,0,-,0,0
2008,이성재,우리,7,0,0,0,-,0,0
2008,이정호,우리,3,0,0,0,-,0,0
2008,이현승,우리,1,0,0,0,-,0,0
2008,전근표,우리,32,0,0,0,-,0,0
2008,전동수,우리,11,0,0,0,-,0,0
2008,전준호,우리,1,0,0,0,-,0,0
2008,정종수,우리,1,0,0,0,-,0,0
2008,조순권,우리,1,0,0,0,-,0,0
2008,조용훈,우리,5,0,0,0,-,0,0
2008,조평호,우리,14,0,0,0,-,0,0
2008,지석훈,우리,12,0,0,0,-,0,0
2008,차화준,우리,3,0,0,0,-,0,0
2008,최현종,우리,18,1,0,1,0.0,0,0
2008,허준,우리,15,0,0,0,-,0,0
2008,황두성,우리,3,0,0,0,-,0,0
2009,이대형,LG,133,82,64,18,78.0,0,0
2009,정근우,SK,127,66,53,13,80.3,0,0
2009,이택근,히어로즈,123,51,43,8,84.3,0,0
2009,이종욱,두산,82,43,37,6,86.0,0,0
2009,김주찬,롯데,109,41,34,7,82.9,0,0
2009,박재상,SK,133,44,33,11,75.0,0,0
2009,김일경,히어로즈,107,42,30,12,71.4,0,0
2009,황재균,히어로즈,133,45,30,15,66.7,0,0
2009,강동우,한화,128,30,27,3,90.0,0,0
2009,클락,히어로즈,125,31,23,8,74.2,0,0
2009,박용택,LG,111,25,22,3,88.0,0,0
2009,나주환,SK,118,30,21,9,70.0,0,0
2009,신명철,삼성,124,27,21,6,77.8,0,0
2009,조동찬,삼성,75,22,21,1,95.5,0,0
2009,정수성,히어로즈,87,27,21,6,77.8,0,0
2009,강봉규,삼성,126,23,20,3,87.0,0,0
2009,김원섭,KIA,101,30,20,10,66.7,0,0
2009,박용근,LG,101,25,19,6,76.0,0,0
2009,민병헌,두산,115,23,18,5,78.3,0,0
2009,김상수,삼성,97,24,18,6,75.0,0,0
2009,이영욱,삼성,88,20,16,4,80.0,0,0
2009,박재홍,SK,113,19,15,4,78.9,0,0
2009,추승우,한화,105,19,15,4,78.9,0,0
2009,정수빈,두산,85,20,13,7,65.0,0,0
2009,조성환,롯데,76,15,13,2,86.7,0,0
2009,고영민,두산,85,16,12,4,75.0,0,0
2009,오재원,두산,106,15,12,3,80.0,0,0
2009,이승화,롯데,102,15,12,3,80.0,0,0
2009,최정,SK,99,11,11,0,100.0,0,0
2009,임재철,두산,121,16,11,5,68.8,0,0
2009,이종범,KIA,123,12,11,1,91.7,0,0
2009,이현곤,KIA,120,14,11,3,78.6,0,0
2009,김강민,SK,104,17,10,7,58.8,0,0
2009,이용규,KIA,50,14,10,4,71.4,0,0
2009,송지만,히어로즈,115,13,10,3,76.9,0,0
2009,홍성흔,롯데,119,12,9,3,75.0,0,0
2009,김민우,히어로즈,78,9,9,0,100.0,0,0
2009,김재현,SK,112,9,8,1,88.9,0,0
2009,김선빈,KIA,72,10,8,2,80.0,0,0
2009,안치홍,KIA,123,13,8,5,61.5,0,0
2009,이숭용,히어로즈,114,11,8,3,72.7,0,0
2009,조동화,SK,102,10,7,3,70.0,0,0
2009,박기혁,롯데,109,13,7,6,53.8,0,0
2009,박한이,삼성,110,12,7,5,58.3,0,0
2009,김상현,KIA,121,12,7,5,58.3,0,0
2009,장성호,KIA,88,12,7,5,58.3,0,0
2009,최용규,KIA,51,12,7,5,58.3,0,0
2009,김현수,두산,133,12,6,6,50.0,0,0
2009,손시헌,두산,121,9,6,3,66.7,0,0
2009,이인구,롯데,95,12,6,6,50.0,0,0
2009,박경수,LG,106,10,6,4,60.0,0,0
2009,모창민,SK,92,12,5,7,41.7,0,0
2009,박정권,SK,131,9,5,4,55.6,0,0
2009,김민성,롯데,114,10,5,5,50.0,0,0
2009,우동균,삼성,76,7,5,2,71.4,0,0
2009,송광민,한화,116,5,5,0,100.0,0,0
2009,장기영,히어로즈,15,5,5,0,100.0,0,0
2009,권용관,LG,128,8,5,3,62.5,0,0
2009,이진영,LG,120,7,5,2,71.4,0,0
2009,정성훈,LG,121,5,5,0,100.0,0,0
2009,김연훈,SK,68,6,4,2,66.7,0,0
2009,김재호,두산,80,5,4,1,80.0,0,0
2009,가르시아,롯데,130,7,4,3,57.1,0,0
2009,김재걸,삼성,64,6,4,2,66.7,0,0
2009,현재윤,삼성,99,9,4,5,44.4,0,0
2009,이여상,한화,79,5,4,1,80.0,0,0
2009,나지완,KIA,128,5,4,1,80.0,0,0
2009,최경환,KIA,47,4,4,0,100.0,0,0
2009,박경완,SK,65,4,3,1,75.0,0,0
2009,윤상균,SK,28,3,3,0,100.0,0,0
2009,김동주,두산,105,4,3,1,75.0,0,0
2009,박정준,롯데,63,7,3,4,42.9,0,0
2009,장성우,롯데,44,3,3,0,100.0,0,0
2009,정수근,롯데,15,3,3,0,100.0,0,0
2009,양준혁,삼성,82,7,3,4,42.9,0,0
2009,오선진,한화,79,5,3,2,60.0,0,0
2009,이범호,한화,126,4,3,1,75.0,0,0
2009,강귀태,히어로즈,114,5,3,2,60.0,0,0
2009,강정호,히어로즈,133,5,3,2,60.0,0,0
2009,김태완,LG,40,3,3,0,100.0,0,0
2009,안치용,LG,90,5,3,2,60.0,0,0
2009,박정환,SK,45,3,2,1,66.7,0,0
2009,이성열,두산,31,2,2,0,100.0,0,0
2009,이원석,두산,125,8,2,6,25.0,0,0
2009,정보명,롯데,86,5,2,3,40.0,0,0
2009,박진만,삼성,76,3,2,1,66.7,0,0
2009,디아즈,한화,62,3,2,1,66.7,0,0
2009,연경흠,한화,122,3,2,1,66.7,0,0
2009,이영우,한화,93,3,2,1,66.7,0,0
2009,한윤섭,한화,22,3,2,1,66.7,0,0
2009,김상훈,KIA,124,3,2,1,66.7,0,0
2009,김종국,KIA,51,2,2,0,100.0,0,0
2009,박기남,KIA,104,2,2,0,100.0,0,0
2009,신종길,KIA,16,3,2,1,66.7,0,0
2009,이성우,KIA,13,2,2,0,100.0,0,0
2009,차일목,KIA,57,4,2,2,50.0,0,0
2009,최희섭,KIA,131,6,2,4,33.3,0,0
2009,홍세완,KIA,74,4,2,2,50.0,0,0
2009,강병식,히어로즈,54,4,2,2,50.0,0,0
2009,브룸바,히어로즈,123,4,2,2,50.0,0,0
2009,전준호,히어로즈,21,6,2,4,33.3,0,0
2009,박병호,LG,68,3,2,1,66.7,0,0
2009,페타지니,LG,115,2,2,0,100.0,0,0
2009,손지환,SK,6,1,1,0,100.0,0,0
2009,이대수,두산,38,2,1,1,50.0,0,0
2009,최승환,두산,84,1,1,0,100.0,0,0
2009,최준석,두산,116,1,1,0,100.0,0,0
2009,박남섭,롯데,40,1,1,0,100.0,0,0
2009,손아섭,롯데,34,2,1,1,50.0,0,0
2009,전준우,롯데,26,1,1,0,100.0,0,0
2009,최기문,롯데,54,1,1,0,100.0,0,0
2009,최만호,롯데,13,1,1,0,100.0,0,0
2009,김창희,삼성,71,3,1,2,33.3,0,0
2009,진갑용,삼성,57,3,1,2,33.3,0,0
2009,최형우,삼성,113,3,1,2,33.3,0,0
2009,허승민,삼성,21,3,1,2,33.3,0,0
2009,김민재,한화,105,2,1,1,50.0,0,0
2009,김태완,한화,112,2,1,1,50.0,0,0
2009,박노민,한화,46,1,1,0,100.0,0,0
2009,정현석,한화,24,1,1,0,100.0,0,0
2009,이호신,KIA,13,2,1,1,50.0,0,0
2009,권도영,히어로즈,38,1,1,0,100,0,0
2009,박영복,LG,13,2,1,1,50.0,0,0
2009,손인호,LG,61,4,1,3,25.0,0,0
2009,임도현,LG,15,2,1,1,50.0,0,0
2009,최동수,LG,108,1,1,0,100,0,0
2009,권영진,SK,2,0,0,0,-,0,0
2009,김광현,SK,1,0,0,0,-,0,0
2009,김기현,SK,1,0,0,0,-,0,0
2009,김동건,SK,4,0,0,0,-,0,0
2009,김용우,SK,4,0,0,0,-,0,0
2009,김원형,SK,1,0,0,0,-,0,0
2009,김정남,SK,15,0,0,0,-,0,0
2009,안경현,SK,42,0,0,0,-,0,0
2009,엄정욱,SK,1,0,0,0,-,0,0
2009,오현근,SK,4,0,0,0,-,0,0
2009,윤길현,SK,3,0,0,0,-,0,0
2009,윤재국,SK,26,0,0,0,-,0,0
2009,이명기,SK,4,1,0,1,0.0,0,0
2009,이승호,SK,1,0,0,0,-,0,0
2009,이승호,SK,1,0,0,0,-,0,0
2009,이재원,SK,24,0,0,0,-,0,0
2009,이호준,SK,103,0,0,0,-,0,0
2009,임성헌,SK,2,0,0,0,-,0,0
2009,정경배,SK,31,0,0,0,-,0,0
2009,정대현,SK,4,0,0,0,-,0,0
2009,정상호,SK,101,4,0,4,0.0,0,0
2009,정우람,SK,3,0,0,0,-,0,0
2009,채병용,SK,1,0,0,0,-,0,0
2009,카도쿠라,SK,1,0,0,0,-,0,0
2009,하지호,SK,2,0,0,0,-,0,0
2009,허일상,SK,2,0,0,0,-,0,0
2009,고창성,두산,4,0,0,0,-,0,0
2009,금민철,두산,2,0,0,0,-,0,0
2009,김명제,두산,2,0,0,0,-,0,0
2009,김상현,두산,1,0,0,0,-,0,0
2009,김성배,두산,1,0,0,0,-,0,0
2009,김진수,두산,30,0,0,0,-,0,0
2009,박건우,두산,5,0,0,0,-,0,0
2009,박정배,두산,1,0,0,0,-,0,0
2009,오현택,두산,2,0,0,0,-,0,0
2009,왓슨,두산,10,0,0,0,-,0,0
2009,용덕한,두산,79,2,0,2,0.0,0,0
2009,유재웅,두산,66,0,0,0,-,0,0
2009,이용찬,두산,8,0,0,0,-,0,0
2009,이재우,두산,2,0,0,0,-,0,0
2009,임태훈,두산,3,0,0,0,-,0,0
2009,조승수,두산,1,0,0,0,-,0,0
2009,지승민,두산,1,0,0,0,-,0,0
2009,진야곱,두산,1,0,0,0,-,0,0
2009,최주환,두산,9,0,0,0,-,0,0
2009,강민호,롯데,83,0,0,0,-,0,0
2009,강영식,롯데,1,0,0,0,-,0,0
2009,김일엽,롯데,1,0,0,0,-,0,0
2009,문규현,롯데,11,0,0,0,-,0,0
2009,박종윤,롯데,47,1,0,1,0.0,0,0
2009,배장호,롯데,1,0,0,0,-,0,0
2009,서정호,롯데,2,0,0,0,-,0,0
2009,애킨스,롯데,2,0,0,0,-,0,0
2009,양종민,롯데,6,0,0,0,-,0,0
2009,오장훈,롯데,3,1,0,1,0.0,0,0
2009,이대호,롯데,133,0,0,0,-,0,0
2009,이동훈,롯데,4,0,0,0,-,0,0
2009,이정동,롯데,1,0,0,0,-,0,0
2009,이정민,롯데,2,0,0,0,-,0,0
2009,이정훈,롯데,3,0,0,0,-,0,0
2009,임경완,롯데,2,0,0,0,-,0,0
2009,장원준,롯데,1,0,0,0,-,0,0
2009,하준호,롯데,1,0,0,0,-,0,0
2009,권혁,삼성,1,0,0,0,-,0,0
2009,김동현,삼성,2,0,0,0,-,0,0
2009,박민규,삼성,1,0,0,0,-,0,0
2009,박석민,삼성,97,0,0,0,-,0,0
2009,백정현,삼성,1,0,0,0,-,0,0
2009,손주인,삼성,80,3,0,3,0.0,0,0
2009,심광호,삼성,2,0,0,0,-,0,0
2009,안지만,삼성,1,0,0,0,-,0,0
2009,오승환,삼성,1,0,0,0,-,0,0
2009,오정복,삼성,6,0,0,0,-,0,0
2009,이지영,삼성,23,0,0,0,-,0,0
2009,정형식,삼성,1,0,0,0,-,0,0
2009,조현근,삼성,1,0,0,0,-,0,0
2009,차우찬,삼성,1,0,0,0,-,0,0
2009,채상병,삼성,49,0,0,0,-,0,0
2009,채태인,삼성,118,0,0,0,-,0,0
2009,최원제,삼성,1,0,0,0,-,0,0
2009,강병수,한화,16,0,0,0,-,0,0
2009,구대성,한화,2,0,0,0,-,0,0
2009,김강,한화,7,0,0,0,-,0,0
2009,김강석,한화,3,0,0,0,-,0,0
2009,김태균,한화,95,0,0,0,-,0,0
2009,김회성,한화,20,0,0,0,-,0,0
2009,신경현,한화,78,3,0,3,0.0,0,0
2009,양승학,한화,44,0,0,0,-,0,0
2009,양훈,한화,2,0,0,0,-,0,0
2009,윤규진,한화,1,0,0,0,-,0,0
2009,이도형,한화,98,0,0,0,-,0,0
2009,이양기,한화,15,0,0,0,-,0,0
2009,이희근,한화,42,0,0,0,-,0,0
2009,최연오,한화,5,0,0,0,-,0,0
2009,최영필,한화,1,0,0,0,-,0,0
2009,최진행,한화,28,0,0,0,-,0,0
2009,토마스,한화,2,0,0,0,-,0,0
2009,고우석,KIA,3,0,0,0,-,0,0
2009,곽정철,KIA,3,0,0,0,-,0,0
2009,김경언,KIA,2,0,0,0,-,0,0
2009,김영수,KIA,1,0,0,0,-,0,0
2009,김형철,KIA,6,0,0,0,-,0,0
2009,박경태,KIA,2,0,0,0,-,0,0
2009,박정규,KIA,1,0,0,0,-,0,0
2009,손영민,KIA,2,0,0,0,-,0,0
2009,손정훈,KIA,1,0,0,0,-,0,0
2009,유동훈,KIA,4,0,0,0,-,0,0
2009,유용목,KIA,2,0,0,0,-,0,0
2009,윤석민,KIA,3,0,0,0,-,0,0
2009,이재주,KIA,51,0,0,0,-,0,0
2009,임준혁,KIA,1,0,0,0,-,0,0
2009,정성철,KIA,2,0,0,0,-,0,0
2009,김동수,히어로즈,29,0,0,0,-,0,0
2009,김지수,히어로즈,15,0,0,0,-,0,0
2009,손승현,히어로즈,4,0,0,0,-,0,0
2009,오윤,히어로즈,19,0,0,0,-,0,0
2009,오재일,히어로즈,43,0,0,0,-,0,0
2009,유선정,히어로즈,33,0,0,0,-,0,0
2009,유재신,히어로즈,9,0,0,0,-,0,0
2009,이보근,히어로즈,1,0,0,0,-,0,0
2009,장영석,히어로즈,16,0,0,0,-,0,0
2009,전동수,히어로즈,4,0,0,0,-,0,0
2009,조용훈,히어로즈,1,0,0,0,-,0,0
2009,조재호,히어로즈,21,0,0,0,-,0,0
2009,조중근,히어로즈,17,0,0,0,-,0,0
2009,허준,히어로즈,40,0,0,0,-,0,0
2009,황두성,히어로즈,1,0,0,0,-,0,0
2009,경헌호,LG,1,0,0,0,-,0,0
2009,곽용섭,LG,6,0,0,0,-,0,0
2009,김광삼,LG,1,0,0,0,-,0,0
2009,김민기,LG,1,0,0,0,-,0,0
2009,김정민,LG,26,1,0,1,0.0,0,0
2009,김태군,LG,54,0,0,0,-,0,0
2009,류택현,LG,1,0,0,0,-,0,0
2009,박종호,LG,62,0,0,0,-,0,0
2009,서동욱,LG,5,0,0,0,-,0,0
2009,오상민,LG,1,0,0,0,-,0,0
2009,오지환,LG,5,0,0,0,-,0,0
2009,오태근,LG,8,0,0,0,-,0,0
2009,우규민,LG,3,0,0,0,-,0,0
2009,윤진호,LG,3,0,0,0,-,0,0
2009,이경환,LG,6,0,0,0,-,0,0
2009,이동현,LG,1,0,0,0,-,0,0
2009,이병규,LG,16,0,0,0,-,0,0
2009,이재영,LG,3,0,0,0,-,0,0
2009,이종열,LG,12,0,0,0,-,0,0
2009,정주현,LG,6,0,0,0,-,0,0
2009,정찬헌,LG,3,0,0,0,-,0,0
2009,조인성,LG,95,2,0,2,0.0,0,0
2009,최동환,LG,3,0,0,0,-,0,0
2009,최성민,LG,1,0,0,0,-,0,0
2009,최원호,LG,1,0,0,0,-,0,0
2010,이대형,LG,130,87,66,21,75.9,0,0
2010,김주찬,롯데,118,84,65,19,77.4,0,0
2010,장기영,넥센,119,55,41,14,74.5,0,0
2010,오재원,두산,123,45,35,10,77.8,0,0
2010,정근우,SK,128,46,33,13,71.7,0,0
2010,조동찬,삼성,95,38,33,5,86.8,0,0
2010,이종욱,두산,114,43,30,13,69.8,0,0
2010,김상수,삼성,101,36,30,6,83.3,0,0
2010,이영욱,삼성,120,38,30,8,78.9,0,0
2010,김민우,넥센,128,34,28,6,82.4,0,0
2010,이용규,KIA,129,37,25,12,67.6,0,0
2010,전현태,한화,100,33,25,8,75.8,0,0
2010,김선빈,KIA,115,30,23,7,76.7,0,0
2010,김강민,SK,115,32,23,9,71.9,0,0
2010,김일경,넥센,104,27,21,6,77.8,0,0
2010,신명철,삼성,125,29,20,9,69.0,0,0
2010,박용택,LG,107,23,19,4,82.6,0,0
2010,안치홍,KIA,133,23,18,5,78.3,0,0
2010,황재균,롯데,94,25,18,7,72.0,0,0
2010,박정권,SK,124,22,17,5,77.3,0,0
2010,신종길,KIA,58,18,16,2,88.9,0,0
2010,전준우,롯데,114,23,16,7,69.6,0,0
2010,김원섭,KIA,111,21,15,6,71.4,0,0
2010,조동화,SK,115,17,15,2,88.2,0,0
2010,나주환,SK,100,20,14,6,70.0,0,0
2010,이택근,LG,91,20,14,6,70.0,0,0
2010,강동우,한화,98,20,14,6,70.0,0,0
2010,정원석,한화,118,23,14,9,60.9,0,0
2010,정수빈,두산,76,16,13,3,81.3,0,0
2010,오지환,LG,125,15,13,2,86.7,0,0
2010,최정,SK,123,16,12,4,75.0,0,0
2010,클락,넥센,92,19,12,7,63.2,0,0
2010,고영민,두산,100,14,11,3,78.6,0,0
2010,민병헌,두산,64,15,11,4,73.3,0,0
2010,박경수,LG,80,12,10,2,83.3,0,0
2010,이진영,LG,104,14,10,4,71.4,0,0
2010,추승우,한화,111,16,10,6,62.5,0,0
2010,박재상,SK,97,15,9,6,60.0,0,0
2010,김연훈,SK,73,12,8,4,66.7,0,0
2010,조성환,롯데,111,10,8,2,80.0,0,0
2010,강봉규,삼성,89,8,8,0,100.0,0,0
2010,박용근,LG,53,10,8,2,80.0,0,0
2010,김경언,한화,50,12,8,4,66.7,0,0
2010,김재현,SK,111,12,7,5,58.3,0,0
2010,임훈,SK,76,12,7,5,58.3,0,0
2010,최윤석,SK,47,8,7,1,87.5,0,0
2010,임재철,두산,96,10,7,3,70.0,0,0
2010,강명구,삼성,55,10,7,3,70.0,0,0
2010,김태완,한화,116,13,7,6,53.8,0,0
2010,오선진,한화,108,9,7,2,77.8,0,0
2010,이성열,두산,129,9,6,3,66.7,0,0
2010,손아섭,롯데,121,8,6,2,75.0,0,0
2010,조영훈,삼성,67,8,6,2,75.0,0,0
2010,신경현,한화,119,11,6,5,54.5,0,0
2010,모창민,SK,65,8,5,3,62.5,0,0
2010,김재호,두산,83,6,5,1,83.3,0,0
2010,박종윤,롯데,110,9,5,4,55.6,0,0
2010,박한이,삼성,128,9,5,4,55.6,0,0
2010,송지만,넥센,127,7,5,2,71.4,0,0
2010,이숭용,넥센,124,7,5,2,71.4,0,0
2010,박병호,LG,78,6,5,1,83.3,0,0
2010,이병규,LG,103,8,5,3,62.5,0,0
2010,이학준,LG,13,5,5,0,100.0,0,0
2010,이상훈,한화,34,6,5,1,83.3,0,0
2010,최진행,한화,129,9,5,4,55.6,0,0
2010,최희섭,KIA,126,7,4,3,57.1,0,0
2010,김현수,두산,132,12,4,8,33.3,0,0
2010,양의지,두산,127,5,4,1,80.0,0,0
2010,임익준,삼성,64,7,4,3,57.1,0,0
2010,최형우,삼성,121,4,4,0,100.0,0,0
2010,송광민,한화,77,8,4,4,50.0,0,0
2010,김상현,KIA,79,4,3,1,75.0,0,0
2010,나지완,KIA,109,5,3,2,60.0,0,0
2010,박기남,KIA,76,6,3,3,50.0,0,0
2010,가르시아,롯데,118,3,3,0,100.0,0,0
2010,황성용,롯데,44,3,3,0,100.0,0,0
2010,박석민,삼성,112,5,3,2,60.0,0,0
2010,이병규,LG,117,7,3,4,42.9,0,0
2010,정성훈,LG,111,4,3,1,75.0,0,0
2010,이양기,한화,27,3,3,0,100.0,0,0
2010,정현석,한화,114,6,3,3,50.0,0,0
2010,정희상,한화,29,3,3,0,100.0,0,0
2010,이종범,KIA,97,4,2,2,50.0,0,0
2010,최훈락,KIA,19,5,2,3,40.0,0,0
2010,권용관,SK,61,4,2,2,50.0,0,0
2010,안치용,SK,30,3,2,1,66.7,0,0
2010,강민호,롯데,117,9,2,7,22.2,0,0
2010,문규현,롯데,80,3,2,1,66.7,0,0
2010,박기혁,롯데,48,2,2,0,100.0,0,0
2010,이승화,롯데,92,3,2,1,66.7,0,0
2010,홍성흔,롯데,111,4,2,2,50.0,0,0
2010,이정식,삼성,50,2,2,0,100.0,0,0
2010,허승민,삼성,14,2,2,0,100.0,0,0
2010,강병식,넥센,107,4,2,2,50.0,0,0
2010,강병우,넥센,11,4,2,2,50.0,0,0
2010,강정호,넥센,133,4,2,2,50.0,0,0
2010,유선정,넥센,53,3,2,1,66.7,0,0
2010,유한준,넥센,131,4,2,2,50.0,0,0
2010,조인성,LG,133,2,2,0,100.0,0,0
2010,이대수,한화,125,6,2,4,33.3,0,0
2010,이희근,한화,82,4,2,2,50.0,0,0
2010,한윤섭,한화,30,2,2,0,100.0,0,0
2010,김다원,KIA,45,1,1,0,100.0,0,0
2010,김상훈,KIA,107,3,1,2,33.3,0,0
2010,차일목,KIA,91,2,1,1,50.0,0,0
2010,박경완,SK,129,2,1,1,50.0,0,0
2010,박재홍,SK,82,3,1,2,33.3,0,0
2010,이호준,SK,85,1,1,0,100.0,0,0
2010,이두환,두산,13,1,1,0,100.0,0,0
2010,이원석,두산,104,5,1,4,20.0,0,0
2010,박준서,롯데,22,1,1,0,100.0,0,0
2010,박진만,삼성,46,3,1,2,33.3,0,0
2010,배영섭,삼성,11,1,1,0,100.0,0,0
2010,오정복,삼성,100,5,1,4,20.0,0,0
2010,현재윤,삼성,53,2,1,1,50.0,0,0
2010,김민성,넥센,80,1,1,0,100.0,0,0
2010,정수성,넥센,8,1,1,0,100.0,0,0
2010,손인호,LG,42,1,1,0,100.0,0,0
2010,윤상균,LG,46,1,1,0,100.0,0,0
2010,정주현,LG,8,2,1,1,50.0,0,0
2010,전근표,한화,40,2,1,1,50.0,0,0
2010,김건한,KIA,3,0,0,0,-,0,0
2010,김형철,KIA,9,0,0,0,-,0,0
2010,박경태,KIA,6,0,0,0,-,0,0
2010,박성호,KIA,2,0,0,0,-,0,0
2010,손영민,KIA,2,0,0,0,-,0,0
2010,심동섭,KIA,1,0,0,0,-,0,0
2010,안영명,KIA,2,0,0,0,-,0,0
2010,유동훈,KIA,3,0,0,0,-,0,0
2010,윤석민,KIA,1,0,0,0,-,0,0
2010,윤효섭,KIA,1,0,0,0,-,0,0
2010,이성우,KIA,10,0,0,0,-,0,0
2010,이영수,KIA,42,0,0,0,-,0,0
2010,이종환,KIA,47,0,0,0,-,0,0
2010,이현곤,KIA,108,2,0,2,0.0,0,0
2010,임한용,KIA,2,0,0,0,-,0,0
2010,장태성,KIA,3,0,0,0,-,0,0
2010,조태수,KIA,4,0,0,0,-,0,0
2010,채종범,KIA,29,1,0,1,0.0,0,0
2010,최용규,KIA,22,0,0,0,-,0,0
2010,홍세완,KIA,10,0,0,0,-,0,0
2010,홍재호,KIA,24,0,0,0,-,0,0
2010,가득염,SK,1,0,0,0,-,0,0
2010,고효준,SK,2,0,0,0,-,0,0
2010,김광현,SK,1,0,0,0,-,0,0
2010,박상현,SK,1,0,0,0,-,0,0
2010,박정환,SK,44,2,0,2,0.0,0,0
2010,박희수,SK,1,0,0,0,-,0,0
2010,송은범,SK,1,0,0,0,-,0,0
2010,안경현,SK,8,0,0,0,-,0,0
2010,이명기,SK,4,0,0,0,-,0,0
2010,이승호,SK,2,0,0,0,-,0,0
2010,이재원,SK,54,0,0,0,-,0,0
2010,전병두,SK,1,0,0,0,-,0,0
2010,정상호,SK,35,0,0,0,-,0,0
2010,정우람,SK,1,0,0,0,-,0,0
2010,최경철,SK,1,0,0,0,-,0,0
2010,최동수,SK,56,1,0,1,0.0,0,0
2010,하지호,SK,9,0,0,0,-,0,0
2010,고창성,두산,3,0,0,0,-,0,0
2010,김동길,두산,8,0,0,0,-,0,0
2010,김동주,두산,110,1,0,1,0.0,0,0
2010,김승회,두산,2,0,0,0,-,0,0
2010,노경은,두산,1,0,0,0,-,0,0
2010,박정배,두산,2,0,0,0,-,0,0
2010,성영훈,두산,1,0,0,0,-,0,0
2010,손시헌,두산,128,2,0,2,0.0,0,0
2010,오현근,두산,3,0,0,0,-,0,0
2010,오현택,두산,1,0,0,0,-,0,0
2010,용덕한,두산,43,0,0,0,-,0,0
2010,유재웅,두산,53,0,0,0,-,0,0
2010,유희관,두산,1,0,0,0,-,0,0
2010,이용찬,두산,3,0,0,0,-,0,0
2010,이재학,두산,1,0,0,0,-,0,0
2010,임태훈,두산,1,0,0,0,-,0,0
2010,정재훈,두산,4,0,0,0,-,0,0
2010,조규수,두산,1,0,0,0,-,0,0
2010,조승수,두산,2,0,0,0,-,0,0
2010,최승환,두산,42,0,0,0,-,0,0
2010,최준석,두산,127,5,0,5,0.0,0,0
2010,홍상삼,두산,3,0,0,0,-,0,0
2010,강영식,롯데,1,0,0,0,-,0,0
2010,김사율,롯데,2,0,0,0,-,0,0
2010,박정준,롯데,2,0,0,0,-,0,0
2010,배장호,롯데,1,0,0,0,-,0,0
2010,변용선,롯데,3,0,0,0,-,0,0
2010,양종민,롯데,7,0,0,0,-,0,0
2010,이대호,롯데,127,2,0,2,0.0,0,0
2010,이인구,롯데,5,0,0,0,-,0,0
2010,이정민,롯데,1,0,0,0,-,0,0
2010,이정훈,롯데,4,0,0,0,-,0,0
2010,장성우,롯데,61,1,0,1,0.0,0,0
2010,정보명,롯데,30,1,0,1,0.0,0,0
2010,정훈,롯데,29,0,0,0,-,0,0
2010,허준혁,롯데,3,0,0,0,-,0,0
2010,권오준,삼성,1,0,0,0,-,0,0
2010,권혁,삼성,2,0,0,0,-,0,0
2010,김효남,삼성,1,0,0,0,-,0,0
2010,손주인,삼성,27,1,0,1,0.0,0,0
2010,양준혁,삼성,64,1,0,1,0.0,0,0
2010,윤성환,삼성,1,0,0,0,-,0,0
2010,장원삼,삼성,1,0,0,0,-,0,0
2010,정현욱,삼성,4,0,0,0,-,0,0
2010,정형식,삼성,7,1,0,1,0.0,0,0
2010,진갑용,삼성,100,0,0,0,-,0,0
2010,채상병,삼성,17,0,0,0,-,0,0
2010,채태인,삼성,102,3,0,3,0.0,0,0
2010,강귀태,넥센,97,2,0,2,0.0,0,0
2010,고원준,넥센,1,0,0,0,-,0,0
2010,권도영,넥센,37,1,0,1,0.0,0,0
2010,김성현,넥센,1,0,0,0,-,0,0
2010,김정훈,넥센,1,0,0,0,-,0,0
2010,김지수,넥센,8,0,0,0,-,0,0
2010,박동원,넥센,7,0,0,0,-,0,0
2010,박성훈,넥센,1,0,0,0,-,0,0
2010,박준수,넥센,1,0,0,0,-,0,0
2010,배힘찬,넥센,1,0,0,0,-,0,0
2010,손승락,넥센,3,0,0,0,-,0,0
2010,송신영,넥센,3,0,0,0,-,0,0
2010,오윤,넥센,37,1,0,1,0.0,0,0
2010,오재영,넥센,2,0,0,0,-,0,0
2010,오재일,넥센,39,0,0,0,-,0,0
2010,이보근,넥센,1,0,0,0,-,0,0
2010,이창섭,넥센,8,0,0,0,-,0,0
2010,장영석,넥센,64,0,0,0,-,0,0
2010,장종덕,넥센,2,0,0,0,-,0,0
